UKBID,everCpDK_count,everCpDC_count,detectedK_UKBID,detectedC_UKBID,detectedCK_UKBID
Q6PCE3,0.0,1.0,False,True,False
Q6PEY2,0.0,1.0,False,True,False
Q6PGN9,0.0,1.0,False,True,False
Q6PH81,0.0,1.0,False,True,False
Q6PID6,0.0,1.0,False,True,False
Q6PII3,0.0,1.0,False,True,False
Q6PIJ6,0.0,1.0,False,True,False
Q6PIW4,0.0,2.0,False,True,False
Q6PJ69,0.0,1.0,False,True,False
Q6PJG6,0.0,5.0,False,True,False
Q6PJP8,0.0,1.0,False,True,False
Q6PJW8,0.0,1.0,False,True,False
Q6PKG0,0.0,4.0,False,True,False
Q6PL18,0.0,3.0,False,True,False
Q6PL24,0.0,1.0,False,True,False
Q6QNY0,0.0,2.0,False,True,False
Q6R327,0.0,1.0,False,True,False
Q6RFH5,0.0,1.0,False,True,False
Q6SJ93,0.0,1.0,False,True,False
Q6UB99,0.0,1.0,False,True,False
Q6UWL2,0.0,1.0,False,True,False
Q6UWM5,0.0,1.0,False,True,False
Q6UWP2,0.0,1.0,False,True,False
Q6VMQ6,0.0,2.0,False,True,False
Q6WKZ4,0.0,1.0,False,True,False
Q6XQN6,0.0,1.0,False,True,False
Q6Y7W6,0.0,2.0,False,True,False
Q6ZMK1,0.0,1.0,False,True,False
Q6ZMR3,0.0,1.0,False,True,False
Q6ZNB6,0.0,1.0,False,True,False
Q6ZRF8,0.0,1.0,False,True,False
Q6ZRI6,0.0,1.0,False,True,False
Q6ZRQ5,0.0,3.0,False,True,False
Q6ZRS2,0.0,1.0,False,True,False
Q6ZS81,0.0,2.0,False,True,False
Q6ZT12,0.0,1.0,False,True,False
Q6ZUJ8,0.0,1.0,False,True,False
Q6ZUT6,0.0,1.0,False,True,False
Q6ZW31,0.0,1.0,False,True,False
Q709C8,0.0,1.0,False,True,False
Q70CQ2,0.0,2.0,False,True,False
Q71F23,0.0,1.0,False,True,False
Q71SY5,0.0,1.0,False,True,False
Q71UM5,0.0,1.0,False,True,False
Q76FK4,0.0,7.0,False,True,False
Q76N89,0.0,1.0,False,True,False
Q7KZ85,0.0,1.0,False,True,False
Q7L1V2,0.0,3.0,False,True,False
Q7L266,0.0,2.0,False,True,False
Q7L2E3,0.0,5.0,False,True,False
Q7L2J0,0.0,8.0,False,True,False
Q7L4I2,0.0,1.0,False,True,False
Q7L590,0.0,1.0,False,True,False
Q7L591,0.0,3.0,False,True,False
Q7L5Y1,0.0,3.0,False,True,False
Q7L775,0.0,1.0,False,True,False
Q7L8W6,0.0,1.0,False,True,False
Q7LBC6,0.0,7.0,False,True,False
Q7LDG7,0.0,1.0,False,True,False
Q7Z2E3,0.0,1.0,False,True,False
Q7Z2W4,0.0,4.0,False,True,False
Q7Z2W9,0.0,1.0,False,True,False
Q7Z2Z2,0.0,2.0,False,True,False
Q7Z3B3,0.0,2.0,False,True,False
Q7Z3B4,0.0,1.0,False,True,False
Q7Z3D6,0.0,2.0,False,True,False
Q7Z3K3,0.0,2.0,False,True,False
Q7Z3K6,0.0,1.0,False,True,False
Q7Z3T8,0.0,1.0,False,True,False
Q7Z401,0.0,2.0,False,True,False
Q7Z406,0.0,1.0,False,True,False
Q7Z417,0.0,1.0,False,True,False
Q7Z434,0.0,2.0,False,True,False
Q7Z4H3,0.0,1.0,False,True,False
Q7Z4H7,0.0,1.0,False,True,False
Q7Z4L5,0.0,1.0,False,True,False
Q7Z4Q2,0.0,2.0,False,True,False
Q7Z4V5,0.0,1.0,False,True,False
Q7Z5J4,0.0,3.0,False,True,False
Q7Z5K2,0.0,7.0,False,True,False
Q7Z6B0,0.0,1.0,False,True,False
Q7Z6E9,0.0,1.0,False,True,False
Q7Z6I6,0.0,1.0,False,True,False
Q7Z6I8,0.0,1.0,False,True,False
Q7Z6M1,0.0,2.0,False,True,False
Q7Z6V5,0.0,1.0,False,True,False
Q7Z7A3,0.0,2.0,False,True,False
Q7Z7A4,0.0,2.0,False,True,False
Q7Z7E8,0.0,1.0,False,True,False
Q7Z7H8,0.0,3.0,False,True,False
Q7Z7K6,0.0,1.0,False,True,False
Q86SE5,0.0,1.0,False,True,False
Q86SQ0,0.0,2.0,False,True,False
Q86T24,0.0,1.0,False,True,False
Q86TI0,0.0,1.0,False,True,False
Q86TN4,0.0,1.0,False,True,False
Q86U28,0.0,2.0,False,True,False
Q86U38,0.0,2.0,False,True,False
Q86U70,0.0,1.0,False,True,False
Q86U86,0.0,3.0,False,True,False
Q86UA6,0.0,1.0,False,True,False
Q86US8,0.0,1.0,False,True,False
Q86UU0,0.0,1.0,False,True,False
Q86UV5,0.0,3.0,False,True,False
Q86UW9,0.0,1.0,False,True,False
Q86UX6,0.0,1.0,False,True,False
Q86UY6,0.0,1.0,False,True,False
Q86V15,0.0,1.0,False,True,False
Q86V88,0.0,1.0,False,True,False
Q86VF2,0.0,1.0,False,True,False
Q86VM9,0.0,1.0,False,True,False
Q86VN1,0.0,1.0,False,True,False
Q86VQ1,0.0,3.0,False,True,False
Q86VY4,0.0,1.0,False,True,False
Q86W42,0.0,3.0,False,True,False
Q86W50,0.0,2.0,False,True,False
Q86W56,0.0,4.0,False,True,False
Q86WB0,0.0,3.0,False,True,False
Q86WN1,0.0,1.0,False,True,False
Q86WS5,0.0,1.0,False,True,False
Q86X02,0.0,1.0,False,True,False
Q86X10,0.0,2.0,False,True,False
Q86XK3,0.0,1.0,False,True,False
Q86XL3,0.0,2.0,False,True,False
Q86XN7,0.0,1.0,False,True,False
Q86XZ4,0.0,1.0,False,True,False
Q86Y37,0.0,3.0,False,True,False
Q86Y56,0.0,2.0,False,True,False
Q86Y79,0.0,1.0,False,True,False
Q86Y82,0.0,1.0,False,True,False
Q86Y97,0.0,1.0,False,True,False
Q86YH6,0.0,1.0,False,True,False
Q86YS6,0.0,1.0,False,True,False
Q8IU85,0.0,1.0,False,True,False
Q8IUC6,0.0,2.0,False,True,False
Q8IUD2,0.0,2.0,False,True,False
Q8IUF8,0.0,1.0,False,True,False
Q8IUG5,0.0,1.0,False,True,False
Q8IUY3,0.0,1.0,False,True,False
Q8IV04,0.0,1.0,False,True,False
Q8IV48,0.0,1.0,False,True,False
Q8IV53,0.0,1.0,False,True,False
Q8IV63,0.0,1.0,False,True,False
Q8IVH2,0.0,1.0,False,True,False
Q8IVH8,0.0,1.0,False,True,False
Q8IVS2,0.0,1.0,False,True,False
Q8IVV7,0.0,1.0,False,True,False
Q8IW19,0.0,1.0,False,True,False
Q8IW35,0.0,2.0,False,True,False
Q8IWA0,0.0,1.0,False,True,False
Q8IWB7,0.0,2.0,False,True,False
Q8IWD4,0.0,1.0,False,True,False
Q8IWI9,0.0,3.0,False,True,False
Q8IWP9,0.0,1.0,False,True,False
Q8IWV7,0.0,1.0,False,True,False
Q8IWV8,0.0,2.0,False,True,False
Q8IWZ3,0.0,3.0,False,True,False
Q8IX01,0.0,4.0,False,True,False
Q8IX90,0.0,1.0,False,True,False
Q8IXB1,0.0,2.0,False,True,False
Q8IXT5,0.0,1.0,False,True,False
Q8IXW5,0.0,2.0,False,True,False
Q8IY17,0.0,1.0,False,True,False
Q8IY37,0.0,1.0,False,True,False
Q8IY81,0.0,2.0,False,True,False
Q8IYD1,0.0,1.0,False,True,False
Q8IYL3,0.0,2.0,False,True,False
Q8IYQ7,0.0,1.0,False,True,False
Q8IYS1,0.0,1.0,False,True,False
Q8IYU8,0.0,1.0,False,True,False
Q8IZ07,0.0,1.0,False,True,False
Q8IZ21,0.0,1.0,False,True,False
Q8IZ69,0.0,3.0,False,True,False
Q8IZ73,0.0,2.0,False,True,False
Q8IZP0,0.0,1.0,False,True,False
Q8IZT6,0.0,1.0,False,True,False
Q8N0W3,0.0,3.0,False,True,False
Q8N0Z6,0.0,1.0,False,True,False
Q8N1G0,0.0,1.0,False,True,False
Q8N1G4,0.0,3.0,False,True,False
Q8N201,0.0,1.0,False,True,False
Q8N2W9,0.0,2.0,False,True,False
Q8N339,0.0,1.0,False,True,False
Q8N3D4,0.0,3.0,False,True,False
Q8N3F8,0.0,1.0,False,True,False
Q8N3R9,0.0,1.0,False,True,False
Q8N3U4,0.0,2.0,False,True,False
Q8N3X1,0.0,2.0,False,True,False
Q8N4N3,0.0,1.0,False,True,False
Q8N5C6,0.0,2.0,False,True,False
Q8N5C7,0.0,2.0,False,True,False
Q8N5F7,0.0,1.0,False,True,False
Q8N5K1,0.0,1.0,False,True,False
Q8N5L8,0.0,1.0,False,True,False
Q8N5N7,0.0,2.0,False,True,False
Q8N5P1,0.0,1.0,False,True,False
Q8N5U6,0.0,1.0,False,True,False
Q8N5Y2,0.0,1.0,False,True,False
Q8N680,0.0,1.0,False,True,False
Q8N6M0,0.0,2.0,False,True,False
Q8N6N7,0.0,1.0,False,True,False
Q8N6R0,0.0,1.0,False,True,False
Q8N6S5,0.0,1.0,False,True,False
Q8N6T3,0.0,2.0,False,True,False
Q8N6T7,0.0,1.0,False,True,False
Q8N6Y2,0.0,1.0,False,True,False
Q8N7H5,0.0,1.0,False,True,False
Q8N7N1,0.0,1.0,False,True,False
Q8N7R7,0.0,1.0,False,True,False
Q8N806,0.0,3.0,False,True,False
Q8N8A6,0.0,1.0,False,True,False
Q8N8R5,0.0,2.0,False,True,False
Q8N954,0.0,1.0,False,True,False
Q8N9N7,0.0,1.0,False,True,False
Q8N9V3,0.0,1.0,False,True,False
Q8N9Z2,0.0,1.0,False,True,False
Q8NA72,0.0,1.0,False,True,False
Q8NB37,0.0,2.0,False,True,False
Q8NB90,0.0,5.0,False,True,False
Q8NBN7,0.0,1.0,False,True,False
Q8NBX0,0.0,1.0,False,True,False
Q8NBZ0,0.0,1.0,False,True,False
Q8NC26,0.0,3.0,False,True,False
Q8NC60,0.0,2.0,False,True,False
Q8NC96,0.0,1.0,False,True,False
Q8NCD3,0.0,2.0,False,True,False
Q8NCN4,0.0,1.0,False,True,False
Q8ND04,0.0,2.0,False,True,False
Q8ND56,0.0,2.0,False,True,False
Q8ND82,0.0,2.0,False,True,False
Q8ND83,0.0,1.0,False,True,False
Q8NDH3,0.0,2.0,False,True,False
Q8NDT2,0.0,3.0,False,True,False
Q8NE86,0.0,2.0,False,True,False
Q8NEC7,0.0,1.0,False,True,False
Q8NEM2,0.0,2.0,False,True,False
Q8NF50,0.0,6.0,False,True,False
Q8NFC6,0.0,7.0,False,True,False
Q8NFF5,0.0,4.0,False,True,False
Q8NFH4,0.0,1.0,False,True,False
Q8NFI3,0.0,1.0,False,True,False
Q8NFR3,0.0,1.0,False,True,False
Q8NFW8,0.0,2.0,False,True,False
Q8NFY9,0.0,1.0,False,True,False
Q8NG31,0.0,1.0,False,True,False
Q8NHU6,0.0,1.0,False,True,False
Q8NHV1,0.0,1.0,False,True,False
Q8NI08,0.0,2.0,False,True,False
Q8NI27,0.0,3.0,False,True,False
Q8NI36,0.0,1.0,False,True,False
Q8NI37,0.0,2.0,False,True,False
Q8TAA5,0.0,2.0,False,True,False
Q8TAC2,0.0,1.0,False,True,False
Q8TAD8,0.0,1.0,False,True,False
Q8TAE8,0.0,1.0,False,True,False
Q8TAQ2,0.0,4.0,False,True,False
Q8TB03,0.0,2.0,False,True,False
Q8TB45,0.0,2.0,False,True,False
Q8TB52,0.0,2.0,False,True,False
Q8TBB5,0.0,2.0,False,True,False
Q8TBC3,0.0,1.0,False,True,False
Q8TBE9,0.0,1.0,False,True,False
Q8TBP6,0.0,1.0,False,True,False
Q8TCD1,0.0,1.0,False,True,False
Q8TCT0,0.0,1.0,False,True,False
Q8TCU6,0.0,1.0,False,True,False
Q8TD06,0.0,1.0,False,True,False
Q8TD30,0.0,4.0,False,True,False
Q8TD47,0.0,1.0,False,True,False
Q8TDD1,0.0,3.0,False,True,False
Q8TDG2,0.0,1.0,False,True,False
Q8TDN6,0.0,1.0,False,True,False
Q8TDZ2,0.0,1.0,False,True,False
Q8TE56,0.0,1.0,False,True,False
Q8TE73,0.0,1.0,False,True,False
Q8TED0,0.0,1.0,False,True,False
Q8TEM1,0.0,1.0,False,True,False
Q8TEU7,0.0,4.0,False,True,False
Q8TEW0,0.0,2.0,False,True,False
Q8TEX9,0.0,3.0,False,True,False
Q8TF40,0.0,1.0,False,True,False
Q8TF42,0.0,1.0,False,True,False
Q8TF68,0.0,1.0,False,True,False
Q8TF72,0.0,4.0,False,True,False
Q8WU76,0.0,2.0,False,True,False
Q8WU79,0.0,2.0,False,True,False
Q8WUA2,0.0,1.0,False,True,False
Q8WUA4,0.0,1.0,False,True,False
Q8WUA7,0.0,1.0,False,True,False
Q8WUB8,0.0,2.0,False,True,False
Q8WUD1,0.0,2.0,False,True,False
Q8WUI4,0.0,1.0,False,True,False
Q8WUM0,0.0,3.0,False,True,False
Q8WUW1,0.0,1.0,False,True,False
Q8WUX2,0.0,1.0,False,True,False
Q8WUY1,0.0,1.0,False,True,False
Q8WUY8,0.0,1.0,False,True,False
Q8WV28,0.0,2.0,False,True,False
Q8WV74,0.0,2.0,False,True,False
Q8WV99,0.0,2.0,False,True,False
Q8WVB6,0.0,2.0,False,True,False
Q8WVC0,0.0,1.0,False,True,False
Q8WVT3,0.0,1.0,False,True,False
Q8WVV9,0.0,4.0,False,True,False
Q8WW01,0.0,1.0,False,True,False
Q8WW33,0.0,2.0,False,True,False
Q8WW59,0.0,1.0,False,True,False
Q8WWH5,0.0,1.0,False,True,False
Q8WWI1,0.0,2.0,False,True,False
Q8WWK9,0.0,2.0,False,True,False
Q8WWP7,0.0,3.0,False,True,False
Q8WWQ0,0.0,1.0,False,True,False
Q8WXA9,0.0,1.0,False,True,False
Q8WXD5,0.0,1.0,False,True,False
Q8WXE1,0.0,4.0,False,True,False
Q8WY36,0.0,2.0,False,True,False
Q8WYQ5,0.0,1.0,False,True,False
Q8WZ42,0.0,1.0,False,True,False
Q8WZ82,0.0,2.0,False,True,False
Q8WZA9,0.0,2.0,False,True,False
Q92503,0.0,1.0,False,True,False
Q92530,0.0,1.0,False,True,False
Q92541,0.0,1.0,False,True,False
Q92546,0.0,1.0,False,True,False
Q92547,0.0,3.0,False,True,False
Q92599,0.0,1.0,False,True,False
Q92609,0.0,1.0,False,True,False
Q92613,0.0,1.0,False,True,False
Q92615,0.0,1.0,False,True,False
Q92619,0.0,4.0,False,True,False
Q92623,0.0,1.0,False,True,False
Q92667,0.0,4.0,False,True,False
Q92685,0.0,1.0,False,True,False
Q92696,0.0,1.0,False,True,False
Q92734,0.0,1.0,False,True,False
Q92759,0.0,1.0,False,True,False
Q92766,0.0,1.0,False,True,False
Q92785,0.0,2.0,False,True,False
Q92794,0.0,2.0,False,True,False
Q92796,0.0,1.0,False,True,False
Q92833,0.0,1.0,False,True,False
Q92835,0.0,6.0,False,True,False
Q92844,0.0,2.0,False,True,False
Q92871,0.0,1.0,False,True,False
Q92890,0.0,1.0,False,True,False
Q92917,0.0,1.0,False,True,False
Q92918,0.0,2.0,False,True,False
Q92963,0.0,1.0,False,True,False
Q92974,0.0,4.0,False,True,False
Q92979,0.0,2.0,False,True,False
Q92989,0.0,1.0,False,True,False
Q93074,0.0,2.0,False,True,False
Q93099,0.0,1.0,False,True,False
Q93100,0.0,1.0,False,True,False
Q969E8,0.0,2.0,False,True,False
Q969F1,0.0,1.0,False,True,False
Q969H6,0.0,1.0,False,True,False
Q969M7,0.0,1.0,False,True,False
Q969Q0,0.0,3.0,False,True,False
Q969Q5,0.0,1.0,False,True,False
Q969R8,0.0,1.0,False,True,False
Q969S3,0.0,1.0,False,True,False
Q969S9,0.0,1.0,False,True,False
Q969V6,0.0,1.0,False,True,False
Q969W3,0.0,1.0,False,True,False
Q96A35,0.0,1.0,False,True,False
Q96A65,0.0,2.0,False,True,False
Q96AD5,0.0,1.0,False,True,False
Q96AG3,0.0,1.0,False,True,False
Q96AP0,0.0,1.0,False,True,False
Q96AT9,0.0,1.0,False,True,False
Q96B01,0.0,1.0,False,True,False
Q96B23,0.0,1.0,False,True,False
Q96B54,0.0,2.0,False,True,False
Q96BF6,0.0,1.0,False,True,False
Q96BK5,0.0,2.0,False,True,False
Q96BN8,0.0,3.0,False,True,False
Q96BQ5,0.0,1.0,False,True,False
Q96BR1,0.0,1.0,False,True,False
Q96BT3,0.0,1.0,False,True,False
Q96BY7,0.0,1.0,False,True,False
Q96CB9,0.0,1.0,False,True,False
Q96CD2,0.0,2.0,False,True,False
Q96CG3,0.0,1.0,False,True,False
Q96CP2,0.0,2.0,False,True,False
Q96CU9,0.0,1.0,False,True,False
Q96CW6,0.0,1.0,False,True,False
Q96CX2,0.0,1.0,False,True,False
Q96CX6,0.0,1.0,False,True,False
Q96D53,0.0,2.0,False,True,False
Q96DC7,0.0,2.0,False,True,False
Q96DF8,0.0,1.0,False,True,False
Q96DM3,0.0,1.0,False,True,False
Q96DT6,0.0,1.0,False,True,False
Q96DU7,0.0,1.0,False,True,False
Q96E14,0.0,1.0,False,True,False
Q96E29,0.0,1.0,False,True,False
Q96E39,0.0,1.0,False,True,False
Q96EB1,0.0,3.0,False,True,False
Q96EB6,0.0,2.0,False,True,False
Q96EI5,0.0,1.0,False,True,False
Q96EK4,0.0,1.0,False,True,False
Q96EM0,0.0,2.0,False,True,False
Q96EN8,0.0,1.0,False,True,False
Q96EP0,0.0,2.0,False,True,False
Q96EQ0,0.0,1.0,False,True,False
Q96ER3,0.0,4.0,False,True,False
Q96ES7,0.0,1.0,False,True,False
Q96EV8,0.0,1.0,False,True,False
Q96EY7,0.0,2.0,False,True,False
Q96EY8,0.0,1.0,False,True,False
Q96F07,0.0,4.0,False,True,False
Q96F15,0.0,2.0,False,True,False
Q96F24,0.0,2.0,False,True,False
Q96F63,0.0,1.0,False,True,False
Q96FA3,0.0,2.0,False,True,False
Q96FF9,0.0,2.0,False,True,False
Q96FJ0,0.0,2.0,False,True,False
Q96FK6,0.0,1.0,False,True,False
Q96FS4,0.0,1.0,False,True,False
Q96FV9,0.0,2.0,False,True,False
Q96FX7,0.0,2.0,False,True,False
Q96FZ2,0.0,3.0,False,True,False
Q96FZ5,0.0,1.0,False,True,False
Q96G25,0.0,1.0,False,True,False
Q96G28,0.0,1.0,False,True,False
Q96G46,0.0,1.0,False,True,False
Q96G61,0.0,1.0,False,True,False
Q96G74,0.0,1.0,False,True,False
Q96GD0,0.0,1.0,False,True,False
Q96GJ1,0.0,1.0,False,True,False
Q96GM5,0.0,2.0,False,True,False
Q96GM8,0.0,2.0,False,True,False
Q96GQ7,0.0,2.0,False,True,False
Q96GS4,0.0,1.0,False,True,False
Q96GW9,0.0,2.0,False,True,False
Q96GX2,0.0,1.0,False,True,False
Q96GX5,0.0,2.0,False,True,False
Q96GX9,0.0,5.0,False,True,False
Q96GY3,0.0,2.0,False,True,False
Q96H20,0.0,1.0,False,True,False
Q96H40,0.0,1.0,False,True,False
Q96H86,0.0,1.0,False,True,False
Q96HA1,0.0,1.0,False,True,False
Q96HA7,0.0,1.0,False,True,False
Q96HJ3,0.0,1.0,False,True,False
Q96HS1,0.0,1.0,False,True,False
Q96HW7,0.0,1.0,False,True,False
Q96I23,0.0,1.0,False,True,False
Q96I51,0.0,1.0,False,True,False
Q96IF1,0.0,4.0,False,True,False
Q96IQ9,0.0,2.0,False,True,False
Q96IU2,0.0,1.0,False,True,False
Q96IV0,0.0,2.0,False,True,False
Q96IW7,0.0,2.0,False,True,False
Q96J01,0.0,1.0,False,True,False
Q96JB5,0.0,1.0,False,True,False
Q96JC1,0.0,1.0,False,True,False
Q96JC4,0.0,1.0,False,True,False
Q96JM3,0.0,2.0,False,True,False
Q96JM7,0.0,1.0,False,True,False
Q96JP5,0.0,1.0,False,True,False
Q96K76,0.0,1.0,False,True,False
Q96KC8,0.0,1.0,False,True,False
Q96KR1,0.0,1.0,False,True,False
Q96L21,0.0,1.0,False,True,False
Q96L91,0.0,3.0,False,True,False
Q96L94,0.0,1.0,False,True,False
Q96LB3,0.0,1.0,False,True,False
Q96LD4,0.0,1.0,False,True,False
Q96LW7,0.0,1.0,False,True,False
Q96ME1,0.0,2.0,False,True,False
Q96ME7,0.0,5.0,False,True,False
Q96MG7,0.0,1.0,False,True,False
Q96MN2,0.0,1.0,False,True,False
Q96N21,0.0,2.0,False,True,False
Q96NE9,0.0,1.0,False,True,False
Q96P11,0.0,2.0,False,True,False
Q96P16,0.0,2.0,False,True,False
Q96P47,0.0,1.0,False,True,False
Q96P48,0.0,1.0,False,True,False
Q96P65,0.0,1.0,False,True,False
Q96P70,0.0,1.0,False,True,False
Q96PE3,0.0,1.0,False,True,False
Q96PN7,0.0,1.0,False,True,False
Q96PQ7,0.0,1.0,False,True,False
Q96PV6,0.0,1.0,False,True,False
Q96PY6,0.0,1.0,False,True,False
Q96PZ0,0.0,1.0,False,True,False
Q96Q11,0.0,1.0,False,True,False
Q96QA5,0.0,1.0,False,True,False
Q96QB1,0.0,1.0,False,True,False
Q96QD9,0.0,1.0,False,True,False
Q96QE3,0.0,1.0,False,True,False
Q96QR8,0.0,2.0,False,True,False
Q96QT6,0.0,1.0,False,True,False
Q96R06,0.0,2.0,False,True,False
Q96RE7,0.0,4.0,False,True,False
Q96RG2,0.0,2.0,False,True,False
Q96RQ3,0.0,3.0,False,True,False
Q96RR1,0.0,1.0,False,True,False
Q96RR4,0.0,1.0,False,True,False
Q96RS0,0.0,3.0,False,True,False
Q96S59,0.0,2.0,False,True,False
Q96S94,0.0,1.0,False,True,False
Q96SI9,0.0,1.0,False,True,False
Q96SK2,0.0,2.0,False,True,False
Q96SW2,0.0,2.0,False,True,False
Q96SY0,0.0,1.0,False,True,False
Q96T21,0.0,1.0,False,True,False
Q96T37,0.0,2.0,False,True,False
Q96T51,0.0,4.0,False,True,False
Q96T58,0.0,1.0,False,True,False
Q96T60,0.0,1.0,False,True,False
Q96T88,0.0,6.0,False,True,False
Q96TA2,0.0,1.0,False,True,False
Q99081,0.0,1.0,False,True,False
Q99459,0.0,1.0,False,True,False
Q99543,0.0,1.0,False,True,False
Q99549,0.0,1.0,False,True,False
Q99570,0.0,1.0,False,True,False
Q99572,0.0,1.0,False,True,False
Q99575,0.0,1.0,False,True,False
Q99590,0.0,5.0,False,True,False
Q99594,0.0,1.0,False,True,False
Q99595,0.0,1.0,False,True,False
Q99614,0.0,3.0,False,True,False
Q99643,0.0,2.0,False,True,False
Q99666,0.0,1.0,False,True,False
Q99683,0.0,1.0,False,True,False
Q99685,0.0,1.0,False,True,False
Q99697,0.0,1.0,False,True,False
Q99700,0.0,3.0,False,True,False
Q99704,0.0,3.0,False,True,False
Q99728,0.0,1.0,False,True,False
Q99766,0.0,1.0,False,True,False
Q99797,0.0,2.0,False,True,False
Q99873,0.0,5.0,False,True,False
Q99933,0.0,2.0,False,True,False
Q99967,0.0,1.0,False,True,False
Q99986,0.0,3.0,False,True,False
Q99996,0.0,1.0,False,True,False
Q9BPX6,0.0,1.0,False,True,False
Q9BPY3,0.0,1.0,False,True,False
Q9BPZ3,0.0,1.0,False,True,False
Q9BQ39,0.0,3.0,False,True,False
Q9BQ67,0.0,6.0,False,True,False
Q9BQ69,0.0,5.0,False,True,False
Q9BQ70,0.0,1.0,False,True,False
Q9BQ75,0.0,1.0,False,True,False
Q9BQ90,0.0,2.0,False,True,False
Q9BQA1,0.0,4.0,False,True,False
Q9BQC3,0.0,1.0,False,True,False
Q9BQE3,0.0,2.0,False,True,False
Q9BQE9,0.0,1.0,False,True,False
Q9BQF6,0.0,1.0,False,True,False
Q9BQP7,0.0,2.0,False,True,False
Q9BQS7,0.0,1.0,False,True,False
Q9BR61,0.0,1.0,False,True,False
Q9BRA0,0.0,1.0,False,True,False
Q9BRJ6,0.0,1.0,False,True,False
Q9BRJ7,0.0,2.0,False,True,False
Q9BRP1,0.0,4.0,False,True,False
Q9BRQ0,0.0,1.0,False,True,False
Q9BRR6,0.0,1.0,False,True,False
Q9BRR8,0.0,1.0,False,True,False
Q9BRR9,0.0,1.0,False,True,False
Q9BRS2,0.0,2.0,False,True,False
Q9BRT3,0.0,1.0,False,True,False
Q9BRX2,0.0,1.0,False,True,False
Q9BRX5,0.0,1.0,False,True,False
Q9BS16,0.0,2.0,False,True,False
Q9BSC4,0.0,3.0,False,True,False
Q9BSE4,0.0,1.0,False,True,False
Q9BSF4,0.0,1.0,False,True,False
Q9BSJ6,0.0,1.0,False,True,False
Q9BSQ5,0.0,2.0,False,True,False
Q9BSW2,0.0,1.0,False,True,False
Q9BT25,0.0,2.0,False,True,False
Q9BTA9,0.0,2.0,False,True,False
Q9BTC0,0.0,3.0,False,True,False
Q9BTC8,0.0,1.0,False,True,False
Q9BTD8,0.0,1.0,False,True,False
Q9BTT0,0.0,2.0,False,True,False
Q9BTW9,0.0,2.0,False,True,False
Q9BTX1,0.0,1.0,False,True,False
Q9BTY7,0.0,1.0,False,True,False
Q9BU64,0.0,1.0,False,True,False
Q9BU89,0.0,1.0,False,True,False
Q9BUH6,0.0,3.0,False,True,False
Q9BUJ2,0.0,4.0,False,True,False
Q9BUL9,0.0,1.0,False,True,False
Q9BUM1,0.0,1.0,False,True,False
Q9BUN5,0.0,1.0,False,True,False
Q9BUP3,0.0,1.0,False,True,False
Q9BV19,0.0,1.0,False,True,False
Q9BV20,0.0,1.0,False,True,False
Q9BV38,0.0,1.0,False,True,False
Q9BV44,0.0,2.0,False,True,False
Q9BV68,0.0,1.0,False,True,False
Q9BV81,0.0,1.0,False,True,False
Q9BV86,0.0,3.0,False,True,False
Q9BVA0,0.0,2.0,False,True,False
Q9BVC5,0.0,1.0,False,True,False
Q9BVI0,0.0,1.0,False,True,False
Q9BVJ6,0.0,1.0,False,True,False
Q9BVK8,0.0,1.0,False,True,False
Q9BVL4,0.0,1.0,False,True,False
Q9BVQ7,0.0,1.0,False,True,False
Q9BVS4,0.0,3.0,False,True,False
Q9BVS5,0.0,1.0,False,True,False
Q9BW19,0.0,5.0,False,True,False
Q9BW27,0.0,1.0,False,True,False
Q9BW71,0.0,1.0,False,True,False
Q9BW83,0.0,1.0,False,True,False
Q9BW92,0.0,2.0,False,True,False
Q9BWH6,0.0,3.0,False,True,False
Q9BWL3,0.0,1.0,False,True,False
Q9BWT1,0.0,1.0,False,True,False
Q9BWU1,0.0,1.0,False,True,False
Q9BWW4,0.0,1.0,False,True,False
Q9BX63,0.0,3.0,False,True,False
Q9BXB5,0.0,2.0,False,True,False
Q9BXF6,0.0,3.0,False,True,False
Q9BXI6,0.0,1.0,False,True,False
Q9BXK1,0.0,1.0,False,True,False
Q9BXL7,0.0,1.0,False,True,False
Q9BXV9,0.0,1.0,False,True,False
Q9BXW9,0.0,2.0,False,True,False
Q9BY44,0.0,1.0,False,True,False
Q9BY89,0.0,1.0,False,True,False
Q9BYB4,0.0,1.0,False,True,False
Q9BYG3,0.0,1.0,False,True,False
Q9BYI3,0.0,2.0,False,True,False
Q9BYV8,0.0,2.0,False,True,False
Q9BYV9,0.0,3.0,False,True,False
Q9BYW2,0.0,2.0,False,True,False
Q9BZ29,0.0,1.0,False,True,False
Q9BZ67,0.0,2.0,False,True,False
Q9BZE1,0.0,4.0,False,True,False
Q9BZE9,0.0,2.0,False,True,False
Q9BZF9,0.0,2.0,False,True,False
Q9BZH6,0.0,1.0,False,True,False
Q9BZI7,0.0,1.0,False,True,False
Q9BZL6,0.0,1.0,False,True,False
Q9BZV1,0.0,1.0,False,True,False
Q9C0B0,0.0,1.0,False,True,False
Q9C0C2,0.0,7.0,False,True,False
Q9C0C9,0.0,8.0,False,True,False
Q9C0F1,0.0,1.0,False,True,False
Q9C0I1,0.0,2.0,False,True,False
Q9C0J8,0.0,1.0,False,True,False
Q9C0K0,0.0,5.0,False,True,False
Q9GZQ3,0.0,1.0,False,True,False
Q9GZR2,0.0,2.0,False,True,False
